"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NOX4",0.42125,0.684375,0.698733038007001,0.4957460458917,0.816301172632477,-5.94721898461367
"UBAC1",-2.23249999999999,27.21875,-0.698723845734109,0.495751623562762,0.816301172632477,-5.94722534575229
"RAB18",2.04375,14.823125,0.698655587999467,0.495793042028909,0.816301172632477,-5.94727257830107
"PSMB1",11.18375,165.358125,0.698655122594624,0.495793324441348,0.816301172632477,-5.94727290033416
"TFR2",0.19875,0.329375,0.697951267670685,0.496220539486679,0.816930296395168,-5.94775969813197
"DNAJC16",-0.311250000000001,5.698125,-0.697826953783272,0.49629601617954,0.816980289858902,-5.94784562815189
"FMO1",0.05875,0.114375,0.697582238516777,0.496444613885489,0.817081899196116,-5.94801474202967
"LOC107985115",0.1125,0.34125,0.697576708964252,0.496447971881953,0.817081899196116,-5.9480185626646
"IKBKB",-1.03,12.99625,-0.697311165099012,0.496609247598268,0.817234913138607,-5.94820200650437
"UNG",4.67374999999999,30.685625,0.69727504295534,0.496631188449203,0.817234913138607,-5.94822695548357
"SNX15",-1.395,19.1925,-0.697122450781899,0.496723880343885,0.817313182239312,-5.94833233512488
"ENPEP",0.395,0.6175,0.696815655860652,0.496910273337173,0.817537454856525,-5.94854414156832
"LOC107984314",-0.0987500000000001,1.116875,-0.696711419782789,0.496973611258606,0.817537454856525,-5.94861608474572
"RAB32",-7.41749999999999,50.03,-0.696675228412541,0.496995603664643,0.817537454856525,-5.94864106148616
"SLC20A2",2.09125,12.334375,0.696389098547091,0.497169496358773,0.817749227913335,-5.94883848560852
"AZGP1",-1.1825,1.94625,-0.695995603539496,0.497408697729161,0.817951316191767,-5.94910986607415
"FAM131A",1.5175,17.60375,0.695874007354096,0.497482628445724,0.817951316191767,-5.94919369799579
"LOC101929692",0.04375,0.021875,0.695869003837986,0.497485670731837,0.817951316191767,-5.94919714727161
"SLX4IP",-0.2625,1.71125,-0.695840149732656,0.497503215096959,0.817951316191767,-5.94921703798588
"NFKBIZ",1.13625,8.173125,0.695815543719106,0.49751817675272,0.817951316191767,-5.94923399965015
"CD3G",0.18,0.5125,0.695694301671619,0.497591901697182,0.817978706728465,-5.9493175672649
"MOCS3",-0.460000000000001,3.91625,-0.695616129866657,0.49763943987079,0.817978706728465,-5.94937144096724
"TMEM175",2.48625,14.966875,0.695450849264065,0.497739959823612,0.817978706728465,-5.94948532889034
"GPR89B",-0.378749999999999,5.590625,-0.695338074224363,0.497808553931491,0.817978706728465,-5.94956302294433
"SYT6",1.52625,1.501875,0.695280299461834,0.497843696915106,0.817978706728465,-5.9496028211303
"DYRK4",-2.92250000000001,20.01625,-0.695189554657158,0.497898897721894,0.817978706728465,-5.94966532452481
"ARL14EPL",-0.11125,0.413125,-0.695157952206895,0.497918122596538,0.817978706728465,-5.94968708993911
"UFSP2",1.325,10.4725,0.695122099223175,0.497939933748164,0.817978706728465,-5.94971178168664
"KLKB1",-0.18625,0.344375,-0.695084731992394,0.497962666689939,0.817978706728465,-5.94973751502312
"LRFN2",0.145,0.18875,0.695027644170676,0.497997398142301,0.817978706728465,-5.94977682665991
"CALCOCO2",1.71125,26.149375,0.694901076098657,0.498074405515287,0.817978706728465,-5.94986397282579
"KIAA2013",-5.25625,46.678125,-0.69482405628165,0.49812126984446,0.817978706728465,-5.94991699618622
"SNCAIP",0.866249999999999,1.448125,0.694822891311407,0.498121978715048,0.817978706728465,-5.94991779815378
"KYNU",-8.06,26.3425,-0.69466662905705,0.498217067824427,0.818060681357043,-5.95002535799402
"TBC1D32",0.18875,1.863125,0.694343131819833,0.498413957130249,0.818253967698711,-5.95024795878491
"CERS5",2.65,26.31,0.6942783434399,0.498453394617889,0.818253967698711,-5.9502925285098
"LOC100287387",-0.06875,0.235625,-0.694185763080294,0.498509752611887,0.818253967698711,-5.95035621037406
"PHF13",1.09,12.49875,0.694127696551486,0.498545102335312,0.818253967698711,-5.95039614768309
"SPTB",0.10875,0.219375,0.694102103708021,0.49856068320663,0.818253967698711,-5.95041374907663
"RUNDC3B",-0.47375,0.984375,-0.694000331306163,0.498622644872157,0.818281507908629,-5.95048373671741
"EIF4EBP3",-2.19375,4.411875,-0.693895131339625,0.498686698086398,0.818297545209488,-5.95055607138673
"GSG1",-0.235,1.21,-0.693750045546079,0.498775044562101,0.818297545209488,-5.95065581444875
"LRCOL1",0.045,0.06,0.693604608342241,0.49886361425399,0.818297545209488,-5.95075577956203
"TPR",1.86625,14.018125,0.693589731812158,0.498872674421839,0.818297545209488,-5.95076600372481
"FNDC4",3.60875,16.624375,0.693538992595282,0.498903576563736,0.818297545209488,-5.95080087362456
"SENP8",-0.19375,1.451875,-0.693457420827032,0.498953259277934,0.818297545209488,-5.95085692782397
"OR7C1",-0.0625,0.09125,-0.693414254869784,0.498979551436693,0.818297545209488,-5.95088658796428
"PCYOX1",1.53125,19.428125,0.693390737545707,0.498993876058395,0.818297545209488,-5.95090274643444
"ZNF778",-0.397499999999999,3.355,-0.693171284399439,0.499127558667963,0.818394380316639,-5.95105350539316
"PRKAG1",-4.18375,40.115625,-0.693145444035468,0.499143301031285,0.818394380316639,-5.95107125416197
"SLC35D3",0.05375,0.031875,0.693062600668102,0.499193772503425,0.818403042799813,-5.95112815197462
"MAPK12",-0.6625,8.1975,-0.692782410884181,0.499364497474013,0.818448148473488,-5.95132054262106
"NBPF1",0.983750000000001,4.481875,0.692737187024544,0.499392056446965,0.818448148473488,-5.95135158850919
"LOC107987243",0.0525,0.105,0.692682861914823,0.499425162812777,0.818448148473488,-5.95138887984577
"TMEM266",-0.1,0.26625,-0.692654119560457,0.499442679265624,0.818448148473488,-5.95140860885931
"BCAT2",1.6675,16.0375,0.692600592700006,0.499475301101504,0.818448148473488,-5.95144534814669
"SNX17",2.96375,56.453125,0.692572489252896,0.499492429190959,0.818448148473488,-5.95146463647818
"CXCL1",-1.55875,1.860625,-0.692012741916821,0.499833647884926,0.818847493215793,-5.95184865752037
"CARM1",-4.60999999999999,40.90625,-0.692003917446222,0.49983902832581,0.818847493215793,-5.95185470932827
"CELA2A",0.0425,0.035,0.691838989729767,0.499939594021677,0.818847493215793,-5.95196780323789
"NMT2",0.9975,10.91375,0.69183607053502,0.499941374125688,0.818847493215793,-5.95196980475571
"ZNF345",0.3425,0.975,0.691763316828716,0.499985740015415,0.818847493215793,-5.95201968508846
"TAL2",0.0737499999999999,0.209375,0.691727762165945,0.500007422421371,0.818847493215793,-5.95204405977524
"LPXN",-4.49375,20.128125,-0.691451198314938,0.500176099017127,0.819049668110234,-5.95223361964944
"ZSWIM1",-0.622500000000001,7.9475,-0.69133510871901,0.500246912135827,0.819091567280712,-5.95231316763357
"VAX2",0.82625,4.218125,0.691255255203519,0.500295625138567,0.819097275979442,-5.95236787835709
"SLFN11",1.61875,13.248125,0.691011292252918,0.500444466978882,0.819218268413907,-5.95253499023274
"RSF1",1.0575,7.93125,0.690890444027185,0.500518206120944,0.819218268413907,-5.95261774950816
"FADS1",3.53625,36.978125,0.69079278722523,0.500577798980081,0.819218268413907,-5.95268461696011
"DIP2C",1.39,5.35,0.690789674353644,0.500579698608125,0.819218268413907,-5.95268674825677
"ZNHIT1",6.23000000000001,56.3725,0.690763466784031,0.500595691929585,0.819218268413907,-5.95270469149575
"SNX5",3.1625,30.80875,0.690590898911638,0.500701009956788,0.819316587579273,-5.95282282570718
"NEIL1",1.57125,3.635625,0.690232173533782,0.500919981316322,0.819422140851249,-5.95306830893979
"CYTIP",-0.968749999999999,1.395625,-0.69022830523642,0.500922342888992,0.819422140851249,-5.95307095544695
"CPT1B",-0.42625,4.923125,-0.690179584268755,0.500952087310349,0.819422140851249,-5.9531042868562
"IDI1",4.50875,22.539375,0.690119007641002,0.500989071121591,0.819422140851249,-5.95314572599772
"PBDC1",1.57125,14.618125,0.690114639716396,0.50099173792976,0.819422140851249,-5.95314871386779
"PTK2B",-1.80375,5.529375,-0.689933073307747,0.50110259948835,0.819466964908751,-5.95327289838012
"GRAMD1B",-0.79,3.14125,-0.689833035988267,0.501163686824295,0.819466964908751,-5.95334130705978
"EGFLAM",0.31625,0.450625,0.689826313785199,0.501167791863585,0.819466964908751,-5.95334590358244
"ZBTB42",0.10875,1.355625,0.689647525652263,0.501276979417331,0.819466964908751,-5.9534681403691
"PSG11",-0.0425,0.03,-0.689642581347778,0.501279999147465,0.819466964908751,-5.95347152035133
"TCEAL6",-0.59375,0.681875,-0.689625183890742,0.50129062471559,0.819466964908751,-5.95348341326896
"RIT1",0.988750000000001,9.469375,0.689226480140519,0.501534170819427,0.81979109816883,-5.95375589072073
"ADPRHL2",-1.875,23.9675,-0.689075898226479,0.501626171019081,0.819796377190819,-5.95385876135927
"PARS2",-0.395,3.92125,-0.689073018294557,0.501627930651463,0.819796377190819,-5.9538607285917
"HEYL",1.64,1.8675,0.688813706702387,0.501786384304467,0.819981341346044,-5.9540378284442
"INPP5J",0.2275,0.8925,0.688481329662661,0.501989527807169,0.820226254246259,-5.95426473813148
"SPIB",0.09,0.525,0.688420295584692,0.502026836084136,0.820226254246259,-5.95430639422201
"NLGN3",9.0825,13.16375,0.688323475990547,0.50208602228801,0.820248958114573,-5.95437246704496
"TXNDC17",-1.5475,15.9725,-0.688040010243651,0.502259329503317,0.820385987613,-5.95456586332046
"SPDYE6",0.04625,0.071875,0.688038103605534,0.502260495315164,0.820385987613,-5.95456716388425
"DNAJC6",-3.35125,8.700625,-0.687753066420662,0.502434798805448,0.82058733965586,-5.95476155673427
"METTL5",3.29624999999999,41.723125,0.687688338567289,0.502474385554828,0.82058733965586,-5.95480569007488
"STAT2",2.96500000000001,24.1175,0.687317200611773,0.502701404119408,0.820615181832622,-5.95505866784425
"MGST2",5.655,13.9075,0.687286691323,0.502720068782143,0.820615181832622,-5.95507945813292
"PIGZ",0.822499999999999,2.2575,0.687258214721982,0.50273749027336,0.820615181832622,-5.95509886248616
"SOBP",1.55375,2.005625,0.687158550032817,0.502798466182954,0.820615181832622,-5.95516676947999
"BIRC2",2,21.165,0.687119391033728,0.502822425255194,0.820615181832622,-5.95519344812568
"SUCLA2",1.36875,13.373125,0.687117046179982,0.502823859953498,0.820615181832622,-5.95519504560668
"KIFC2",1.94,14.37625,0.687045080487159,0.502867893312169,0.820615181832622,-5.95524407127317
"LRP12",-1.17125,10.648125,-0.686945035254555,0.502929111330209,0.820615181832622,-5.95531221777881
"112268473",0.045,0.08375,0.686936450193746,0.502934364761026,0.820615181832622,-5.95531806512062
"SCYL1",2.265,40.2475,0.686810801994034,0.503011255961019,0.820615181832622,-5.95540363712853
"RAB6D",0.2775,0.3325,0.686775536697564,0.503032838013865,0.820615181832622,-5.95542765173369
"CCDC175",0.0525,0.05125,0.686771745673396,0.503035158119694,0.820615181832622,-5.95543023323841
"PCDH10",2.83375,6.810625,0.686426183736555,0.50324666819868,0.820758255991613,-5.9556654883293
"ZNF653",0.385000000000002,4.995,0.686396039255197,0.503265121367952,0.820758255991613,-5.95568600514168
"GCKR",-0.085,0.31375,-0.686395817444782,0.503265257152318,0.820758255991613,-5.95568615610625
"MCU",1.19625,11.490625,0.686332309828089,0.503304135113624,0.820758255991613,-5.95572937762914
"RPA4",0.05625,0.118125,0.686104963251729,0.503443326050841,0.820832859584388,-5.95588407276554
"MYH14",-1.53875,2.234375,-0.686025486652605,0.503491990200904,0.820832859584388,-5.95593814032462
"TMEM267",0.38875,3.836875,0.685936255846556,0.503546630202361,0.820832859584388,-5.95599883664926
"ARHGEF3",1.14875,7.703125,0.68591206644791,0.503561443046333,0.820832859584388,-5.95601528942172
"ZNF862",1.31,5.34125,0.685869378931312,0.503587584189683,0.820832859584388,-5.95604432263609
"FGF17",-0.44875,0.551875,-0.685813479256944,0.503621817442533,0.820832859584388,-5.95608233932903
"MRAS",-3.4025,10.615,-0.685681879273675,0.503702415324924,0.820890348596212,-5.95617182745223
"PCDHA5",0.1375,0.1525,0.685332146229998,0.503916644520087,0.821046118617996,-5.95640956826385
"IMPDH2",16.69375,114.938125,0.685301226520173,0.503935586965979,0.821046118617996,-5.95643058134594
"SIDT2",1.41625,7.546875,0.685230430432718,0.503978960576377,0.821046118617996,-5.95647869113761
"SPRED1",2.01000000000001,10.245,0.685229822499567,0.503979333039383,0.821046118617996,-5.95647910424113
"DHX29",0.932499999999999,10.51375,0.685138150310014,0.504035499769056,0.821063764734428,-5.9565413935246
"TDGF1",0.065,0.2825,0.684953706072229,0.504148518169274,0.821174009583931,-5.95666669581595
"B3GALT2",-0.32875,0.485625,-0.684661337895268,0.504327697367069,0.821264569933746,-5.95686525167322
"ZMYM3",2.14875,17.721875,0.684654368983315,0.504331968750411,0.821264569933746,-5.95686998349997
"SLC39A12",-1.8775,2.11375,-0.68464101296199,0.504340154977811,0.821264569933746,-5.95687905198907
"SLC1A2",-11.18625,11.481875,-0.684324462485539,0.504534199080764,0.82133171657174,-5.95709393543817
"BTG1",2.48999999999999,19.05,0.684111847130759,0.504664555831302,0.82133171657174,-5.95723821261546
"ANKFN1",0.5475,0.88125,0.684095879114836,0.504674346785547,0.82133171657174,-5.95724904654821
"ANKRD36B",-0.3975,4.27375,-0.684074235650964,0.504687617876229,0.82133171657174,-5.95726373076485
"RPS11",198.3225,965.28875,0.684010950968641,0.504726423218319,0.82133171657174,-5.95730666437547
"FITM1",-0.1025,0.245,-0.683891629549685,0.504799594288196,0.82133171657174,-5.95738760434077
"LYN",-2.71875,8.285625,-0.683835710513962,0.504833887457027,0.82133171657174,-5.95742553166924
"TTC22",-0.06375,0.258125,-0.683777231257135,0.504869752171583,0.82133171657174,-5.95746519237675
"BSG",-54.1362499999999,551.078125,-0.68375820230384,0.504881422749193,0.82133171657174,-5.95747809715355
"UCN",0.518750000000001,4.126875,0.683678830782536,0.504930103501768,0.82133171657174,-5.9575319205476
"CEP295NL",0.0587500000000001,0.094375,0.683635866913887,0.504956455573617,0.82133171657174,-5.95756105275707
"CRACR2A",0.095,0.125,0.683620971530758,0.504965591907416,0.82133171657174,-5.95757115236553
"ZNF267",-0.782500000000001,4.96625,-0.683612255092328,0.504970938326229,0.82133171657174,-5.95757706233058
"C1orf21",1.14125,5.301875,0.683280034232048,0.505174737870337,0.821528425962115,-5.9578022639259
"RNF135",-0.855,7.8525,-0.683267218439798,0.505182600626143,0.821528425962115,-5.95781094927933
"TBC1D3K",0.23125,1.009375,0.683187227869954,0.505231678120131,0.821533228175692,-5.95786515601382
"RTF2",-2.54500000000002,65.99875,-0.682977289317095,0.505360497239241,0.821533228175692,-5.95800739559724
"GLB1L",-0.452499999999999,3.78,-0.682919673164453,0.505395854081754,0.821533228175692,-5.95804642509637
"CACNA2D3",-0.15,0.34875,-0.682913624380447,0.505399566074111,0.821533228175692,-5.95805052239736
"MYOZ3",0.12625,0.265625,0.682892778683546,0.505412358695464,0.821533228175692,-5.95806464251168
"LRPAP1",0.877500000000001,14.37875,0.682743659271743,0.505503876039458,0.821608247235988,-5.95816563880358
"BICDL1",0.36875,1.581875,0.682668192749831,0.505550194918693,0.821609797215762,-5.95821674326076
"GNLY",-0.814999999999999,1.18375,-0.682585668376136,0.505600848504932,0.82161839096212,-5.9582726211099
"LTV1",2.45,16.73625,0.682249456474766,0.505807246423277,0.821816121499165,-5.95850020731005
"AGBL2",0.14125,0.486875,0.682239629976253,0.505813279573254,0.821816121499165,-5.95850685741707
"ZNF384",2.17375000000001,24.693125,0.682068663065823,0.505918254390837,0.821912944498784,-5.95862254535454
"SSR4",-7.15999999999993,121.30875,-0.681907051184493,0.506017496815216,0.821943941334753,-5.95873187810229
"AXL",-12.58125,75.910625,-0.681889783051575,0.506028101478798,0.821943941334753,-5.95874355880796
"LRGUK",-0.14625,0.658125,-0.681785736483029,0.50609200104026,0.821971081688397,-5.95881393330778
"DYNC2LI1",0.920000000000001,7.6625,0.681714780765145,0.506135580751422,0.821971081688397,-5.95886192022162
"FCRLA",-0.345,1.55,-0.681578880985453,0.506219054019103,0.822003523458325,-5.95895381536027
"SMIM10L2A",0.51375,1.085625,0.681534475162635,0.506246330995205,0.822003523458325,-5.95898383876716
"FGF22",-0.1125,0.1675,-0.68138670326574,0.506337108366985,0.822047174816791,-5.9590837362664
"107986801",0.15625,1.524375,0.681292368232072,0.506395064028557,0.822047174816791,-5.95914749851149
"CTCFL",0.05375,0.210625,0.681235256090306,0.506430153312983,0.822047174816791,-5.95918609731848
"C8G",-0.0687499999999999,0.275625,-0.681172772308621,0.506468544513653,0.822047174816791,-5.95922832303981
"BNIPL",0.21,1.15625,0.68112131610296,0.506500161436727,0.822047174816791,-5.95926309374903
"ST3GAL5",-4.01875,6.433125,-0.68062663385204,0.506804174202091,0.822321046285887,-5.95959724200336
"APOLD1",4.24125,8.008125,0.680593769294724,0.506824375257157,0.822321046285887,-5.95961943332725
"C1orf189",0.145,0.14375,0.680502192643759,0.50688066769688,0.822321046285887,-5.95968126386638
"FBXW2",1.36875,14.668125,0.680429725510519,0.506925216034678,0.822321046285887,-5.95973018656217
"HLA-C",-85.6974999999998,291.65625,-0.680404021732612,0.506941017683568,0.822321046285887,-5.95974753805901
"PAPSS2",-1.02125,7.238125,-0.680333654420158,0.506984278141676,0.822321046285887,-5.95979503681779
"LYPD5",0.40375,0.693125,0.680212643055292,0.507058678597068,0.822321046285887,-5.95987671015463
"IRAK3",-0.45625,0.689375,-0.680046714232628,0.507160705608717,0.822321046285887,-5.95998867721037
"NT5DC1",-1.2175,9.99625,-0.680043516192208,0.507162672150394,0.822321046285887,-5.95999083496394
"MTCH2",-2.36749999999999,46.055,-0.679967751980858,0.507209262437976,0.822321046285887,-5.96004195114609
"MAL2",0.3125,0.35625,0.679921015275279,0.507238003851062,0.822321046285887,-5.96007348055228
"FBXO27",-1.20875,5.513125,-0.679885645450239,0.507259755665469,0.822321046285887,-5.96009734031218
"LIMD1",-1.965,16.93,-0.67971095191854,0.507367197032434,0.822321046285887,-5.96021516795684
"ANKRD30BL",0.16,0.1675,0.679663834405307,0.507396177872904,0.822321046285887,-5.9602469430201
"DSC1",0.05125,0.159375,0.679645324746071,0.50740756297873,0.822321046285887,-5.96025942498235
"PRICKLE3",-1.52125,8.823125,-0.679611035632174,0.507428654260912,0.822321046285887,-5.9602825469568
"SMAGP",6.65625,24.438125,0.679591318415536,0.507440782579155,0.822321046285887,-5.96029584225599
"CYTH1",-4.60375,13.289375,-0.679311802824173,0.507612734389132,0.822464100997624,-5.96048428050397
"DNPH1",7.88374999999999,17.258125,0.679278055526357,0.50763349726901,0.822464100997624,-5.96050702667597
